psu_hh_idcode,hhid,rating_filled,q02,q03,q05,q09,q23,Q01,Q03,Q06,Q07,Q08,Q11,Q19
227_7_3,22707,2.0,1,4,19,0,2,1.0,1.0,3.0,0.0,1.0,,
227_7_4,22707,2.0,2,4,15,0,2,1.0,1.0,2.0,0.0,1.0,,
227_7_5,22707,2.0,1,4,11,0,2,1.0,1.0,1.0,0.0,1.0,,
227_8_1,22708,5.0,1,1,50,0,0,1.0,1.0,3.0,0.0,2.0,13.0,2.0
227_8_3,22708,5.0,1,4,21,8,2,1.0,1.0,3.0,0.0,2.0,13.0,2.0
227_8_4,22708,5.0,1,4,16,0,2,1.0,1.0,2.0,0.0,1.0,,
227_9_2,22709,2.0,2,2,32,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
227_9_3,22709,2.0,2,4,13,0,2,1.0,1.0,1.0,0.0,1.0,,
227_9_4,22709,2.0,1,4,10,0,2,1.0,1.0,1.0,0.0,1.0,,
227_9_5,22709,2.0,2,4,0,0,2,,,,,,,
228_2_2,22802,3.0,2,2,65,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
228_3_2,22803,5.0,2,2,66,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
228_5_2,22805,1.0,2,2,52,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
228_5_3,22805,1.0,1,4,25,0,2,1.0,1.0,3.0,0.0,2.0,13.0,2.0
228_5_4,22805,1.0,2,9,19,0,0,1.0,1.0,3.0,0.0,2.0,13.0,1.0
228_5_5,22805,1.0,1,6,1,0,2,,,,,,,
228_6_2,22806,3.0,2,2,59,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
228_6_3,22806,3.0,1,4,33,0,2,1.0,1.0,3.0,0.0,2.0,13.0,2.0
228_6_4,22806,3.0,2,9,25,0,0,1.0,1.0,3.0,0.0,2.0,13.0,2.0
228_6_5,22806,3.0,2,6,4,0,2,,,,,,,
228_7_2,22807,5.0,2,2,60,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
229_2_2,22902,3.0,2,4,19,0,1,1.0,1.0,2.0,1.0,2.0,2.0,1.0
229_2_3,22902,3.0,1,4,17,0,1,1.0,1.0,2.0,1.0,2.0,13.0,1.0
229_2_4,22902,3.0,1,4,13,0,1,1.0,1.0,1.0,1.0,2.0,13.0,1.0
229_3_2,22903,3.0,2,2,54,0,0,1.0,1.0,2.0,1.0,2.0,13.0,2.0
229_3_3,22903,3.0,1,4,28,0,2,1.0,1.0,2.0,1.0,2.0,13.0,2.0
229_6_2,22906,3.0,2,2,33,0,0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
229_6_3,22906,3.0,1,4,12,0,2,1.0,1.0,0.0,0.0,1.0,,
229_6_4,22906,3.0,2,4,8,0,2,1.0,1.0,0.0,0.0,1.0,,
229_6_5,22906,3.0,2,4,7,0,2,2.0,1.0,0.0,0.0,1.0,,
229_6_6,22906,3.0,1,4,4,0,2,,,,,,,
229_6_7,22906,3.0,1,7,77,0,0,2.0,1.0,1.0,0.0,2.0,2.0,2.0
229_6_8,22906,3.0,2,7,75,0,0,2.0,1.0,1.0,1.0,2.0,13.0,2.0
229_7_2,22907,4.0,2,2,42,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
229_7_3,22907,4.0,1,4,19,0,2,1.0,1.0,2.0,0.0,2.0,13.0,1.0
229_7_4,22907,4.0,2,4,17,0,2,1.0,1.0,2.0,0.0,1.0,,
229_8_2,22908,4.0,2,2,51,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
229_8_3,22908,4.0,1,4,25,0,2,1.0,1.0,4.0,0.0,2.0,13.0,2.0
229_8_4,22908,4.0,2,7,20,10,2,1.0,1.0,7.0,0.0,2.0,13.0,
230_1_1,23001,4.0,1,1,83,0,0,2.0,1.0,1.0,0.0,2.0,13.0,2.0
230_1_2,23001,4.0,2,2,71,0,0,2.0,1.0,1.0,0.0,2.0,13.0,2.0
230_1_3,23001,4.0,1,4,31,0,2,1.0,1.0,2.0,0.0,2.0,13.0,2.0
230_3_2,23003,5.0,2,2,32,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
230_3_3,23003,5.0,2,4,3,0,2,,,,,,,
230_3_4,23003,5.0,2,4,0,0,2,,,,,,,
230_5_1,23005,3.0,1,1,43,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
230_5_3,23005,3.0,1,4,16,0,2,1.0,1.0,2.0,0.0,1.0,,
230_5_4,23005,3.0,2,4,6,0,2,3.0,2.0,,,,,
230_5_5,23005,3.0,1,4,9,0,2,3.0,2.0,,,,,
230_6_2,23006,4.0,2,2,64,0,0,2.0,1.0,1.0,0.0,2.0,13.0,2.0
230_6_3,23006,4.0,1,4,31,0,2,1.0,1.0,2.0,0.0,2.0,13.0,2.0
230_6_4,23006,4.0,2,9,26,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
230_6_5,23006,4.0,1,6,6,0,2,3.0,2.0,,,,,
230_6_6,23006,4.0,2,6,1,0,2,,,,,,,
230_7_2,23007,4.0,2,2,35,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
230_7_3,23007,4.0,2,4,10,0,2,1.0,1.0,0.0,1.0,1.0,,
230_7_4,23007,4.0,1,4,8,0,2,2.0,1.0,0.0,1.0,1.0,,
230_7_5,23007,4.0,1,4,4,0,2,,,,,,,
230_9_2,23009,3.0,2,2,72,0,0,2.0,1.0,1.0,0.0,2.0,13.0,2.0
230_9_3,23009,3.0,1,4,37,0,2,2.0,1.0,2.0,0.0,2.0,13.0,2.0
231_1_2,23101,6.0,2,2,58,0,0,1.0,1.0,2.0,1.0,2.0,13.0,2.0
231_3_2,23103,5.0,2,2,57,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
231_3_3,23103,5.0,1,4,21,0,2,1.0,1.0,3.0,0.0,2.0,2.0,2.0
231_5_2,23105,6.0,2,2,39,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
231_5_3,23105,6.0,2,4,4,0,2,,,,,,,
231_6_2,23106,6.0,2,2,44,0,0,1.0,1.0,2.0,1.0,2.0,13.0,2.0
231_6_3,23106,6.0,1,4,22,0,2,1.0,1.0,3.0,1.0,2.0,13.0,2.0
231_6_4,23106,6.0,1,4,19,0,2,1.0,1.0,3.0,0.0,1.0,,
231_7_2,23107,6.0,2,2,65,0,0,1.0,1.0,1.0,0.0,2.0,13.0,2.0
231_8_2,23108,8.0,2,2,55,0,0,1.0,1.0,3.0,0.0,2.0,13.0,2.0
231_8_3,23108,8.0,2,4,22,0,2,1.0,1.0,7.0,0.0,2.0,13.0,2.0
232_4_2,23204,4.0,1,4,24,0,1,1.0,1.0,2.0,2.0,2.0,13.0,2.0
232_8_2,23208,4.0,1,4,32,0,1,1.0,1.0,2.0,0.0,2.0,13.0,2.0
232_8_3,23208,4.0,2,9,28,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
232_8_4,23208,4.0,2,6,6,0,2,2.0,1.0,0.0,3.0,1.0,,
232_8_5,23208,4.0,1,6,2,0,2,,,,,,,
233_4_2,23304,5.0,2,2,73,0,0,1.0,1.0,1.0,0.0,2.0,13.0,2.0
233_5_2,23305,2.0,2,2,45,0,0,1.0,1.0,2.0,1.0,2.0,13.0,2.0
233_5_3,23305,2.0,1,4,13,0,2,1.0,1.0,1.0,0.0,1.0,,
233_5_4,23305,2.0,1,4,12,0,2,1.0,1.0,1.0,0.0,1.0,,
233_5_5,23305,2.0,1,4,8,0,2,2.0,1.0,0.0,1.0,1.0,,
233_6_2,23306,4.0,2,2,48,0,0,1.0,1.0,3.0,0.0,2.0,13.0,2.0
233_6_3,23306,4.0,1,4,28,0,2,2.0,1.0,2.0,1.0,2.0,2.0,2.0
233_6_4,23306,4.0,1,4,25,0,2,1.0,1.0,3.0,1.0,2.0,13.0,2.0
233_10_1,23310,4.0,1,1,39,0,2,3.0,2.0,,,,,
233_10_2,23310,4.0,2,2,39,0,0,3.0,2.0,,,,,
233_10_3,23310,4.0,2,7,83,0,0,2.0,2.0,,,,,
233_10_4,23310,4.0,1,7,92,0,0,2.0,2.0,,,,,
233_10_6,23310,4.0,2,4,15,0,2,1.0,1.0,2.0,0.0,1.0,,
233_10_7,23310,4.0,2,4,11,0,2,1.0,1.0,0.0,0.0,1.0,,
233_11_2,23311,6.0,2,2,52,0,0,1.0,1.0,3.0,0.0,2.0,13.0,2.0
233_11_4,23311,6.0,2,4,22,0,2,1.0,1.0,3.0,2.0,1.0,,
233_11_5,23311,6.0,2,4,15,0,2,1.0,1.0,1.0,2.0,1.0,,
233_11_6,23311,6.0,1,4,12,0,2,1.0,1.0,1.0,0.0,1.0,,
234_1_1,23401,5.0,1,1,54,0,0,1.0,1.0,4.0,0.0,2.0,13.0,2.0
234_1_4,23401,5.0,2,4,18,0,2,1.0,1.0,3.0,1.0,1.0,,
234_1_5,23401,5.0,1,4,14,0,2,1.0,1.0,1.0,1.0,1.0,,
234_1_6,23401,5.0,1,8,59,0,0,1.0,1.0,2.0,1.0,2.0,13.0,2.0
234_3_2,23403,6.0,2,2,59,0,0,1.0,1.0,5.0,0.0,2.0,13.0,2.0
234_4_2,23404,1.0,2,2,58,0,0,1.0,1.0,2.0,1.0,2.0,13.0,2.0
234_4_3,23404,1.0,1,4,35,0,2,1.0,1.0,2.0,1.0,2.0,13.0,2.0
234_4_4,23404,1.0,2,9,29,0,0,1.0,1.0,2.0,1.0,2.0,13.0,2.0
234_4_5,23404,1.0,1,4,28,0,2,2.0,1.0,2.0,1.0,2.0,13.0,2.0
234_4_6,23404,1.0,1,4,21,0,2,1.0,1.0,6.0,1.0,2.0,13.0,2.0
234_4_7,23404,1.0,2,5,11,0,2,2.0,1.0,0.0,0.0,1.0,,
234_4_8,23404,1.0,1,5,9,0,2,2.0,1.0,0.0,0.0,1.0,,
234_4_9,23404,1.0,1,5,1,0,2,,,,,,,
234_4_10,23404,1.0,1,5,1,0,2,,,,,,,
234_4_11,23404,1.0,2,9,20,0,0,1.0,1.0,3.0,1.0,2.0,13.0,2.0
234_4_12,23404,1.0,2,5,4,0,2,,,,,,,
234_8_1,23408,3.0,1,1,59,0,0,1.0,1.0,2.0,1.0,2.0,13.0,2.0
234_8_3,23408,3.0,1,4,26,0,2,2.0,1.0,2.0,1.0,2.0,13.0,2.0
234_8_4,23408,3.0,1,4,24,0,2,1.0,2.0,,,,,
234_8_5,23408,3.0,2,4,19,0,2,1.0,1.0,3.0,1.0,1.0,,
234_9_3,23409,4.0,1,4,20,0,2,1.0,1.0,3.0,1.0,2.0,13.0,2.0
234_10_1,23410,5.0,1,1,45,0,0,1.0,1.0,3.0,0.0,2.0,13.0,2.0
234_10_3,23410,5.0,1,4,18,0,2,1.0,1.0,3.0,1.0,1.0,,
234_10_4,23410,5.0,2,4,14,0,2,1.0,1.0,1.0,0.0,1.0,,
234_12_1,23412,2.0,1,1,42,0,1,1.0,1.0,2.0,1.0,2.0,13.0,2.0
234_12_3,23412,2.0,2,4,20,0,2,1.0,1.0,3.0,0.0,1.0,,
234_12_4,23412,2.0,2,4,12,0,2,2.0,1.0,1.0,0.0,1.0,,
234_12_5,23412,2.0,2,4,8,0,2,2.0,1.0,0.0,0.0,1.0,,
234_12_6,23412,2.0,2,7,85,0,0,2.0,2.0,,,,,
235_1_1,23501,5.0,1,1,43,0,0,1.0,1.0,9.0,1.0,2.0,13.0,2.0
235_1_3,23501,5.0,2,4,13,0,2,1.0,1.0,1.0,1.0,1.0,,
235_1_4,23501,5.0,1,4,11,0,2,1.0,1.0,1.0,1.0,1.0,,
235_1_5,23501,5.0,2,4,7,0,2,2.0,1.0,0.0,1.0,1.0,,
235_2_1,23502,4.0,1,1,47,0,1,1.0,1.0,5.0,1.0,2.0,13.0,2.0
235_2_3,23502,4.0,2,7,71,0,0,1.0,1.0,2.0,1.0,2.0,13.0,2.0
235_2_5,23502,4.0,2,4,16,0,2,1.0,1.0,2.0,1.0,1.0,,
235_3_1,23503,4.0,1,1,47,0,1,1.0,1.0,3.0,1.0,2.0,13.0,2.0
235_3_3,23503,4.0,2,2,31,0,0,1.0,1.0,9.0,1.0,2.0,13.0,2.0
235_3_4,23503,4.0,1,4,2,0,2,,,,,,,
235_3_5,23503,4.0,1,4,0,0,2,,,,,,,
235_3_6,23503,4.0,1,4,0,0,2,,,,,,,
235_4_2,23504,4.0,2,2,59,0,0,1.0,1.0,9.0,1.0,2.0,13.0,2.0
235_5_2,23505,5.0,2,2,55,0,0,1.0,1.0,9.0,0.0,1.0,,2.0
235_5_3,23505,5.0,1,4,33,0,2,1.0,1.0,2.0,1.0,2.0,13.0,2.0
235_5_4,23505,5.0,2,9,29,0,0,1.0,1.0,9.0,1.0,2.0,13.0,2.0
235_5_5,23505,5.0,2,6,7,0,2,1.0,2.0,,,,,
235_6_2,23506,4.0,1,4,29,0,1,1.0,1.0,9.0,1.0,2.0,13.0,2.0
235_6_3,23506,4.0,2,4,27,0,1,1.0,1.0,2.0,1.0,2.0,13.0,2.0
235_6_4,23506,4.0,2,9,22,0,0,1.0,1.0,7.0,1.0,2.0,13.0,2.0
235_7_2,23507,3.0,2,2,32,0,0,1.0,1.0,5.0,1.0,2.0,13.0,2.0
235_8_2,23508,3.0,2,2,32,0,0,1.0,1.0,3.0,1.0,2.0,13.0,2.0
235_8_3,23508,3.0,2,4,8,0,2,1.0,1.0,0.0,0.0,1.0,,
236_1_1,23601,2.0,2,1,49,0,0,2.0,2.0,,,,,
236_2_1,23602,8.0,1,1,42,0,0,1.0,1.0,9.0,1.0,2.0,13.0,2.0
236_2_3,23602,8.0,2,4,14,0,2,1.0,1.0,1.0,2.0,1.0,,
236_2_4,23602,8.0,2,4,12,0,2,1.0,1.0,1.0,2.0,1.0,,
236_3_2,23603,5.0,2,2,45,0,0,1.0,1.0,9.0,0.0,2.0,13.0,2.0
236_4_2,23604,6.0,2,2,58,0,0,1.0,1.0,3.0,0.0,2.0,13.0,2.0
236_5_1,23605,4.0,1,1,64,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
236_7_2,23607,4.0,2,2,27,0,0,1.0,1.0,9.0,1.0,2.0,13.0,2.0
236_7_3,23607,4.0,2,4,1,0,2,,,,,,,
236_8_1,23608,5.0,1,1,59,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
237_1_1,23701,5.0,1,1,48,0,1,1.0,1.0,9.0,0.0,2.0,13.0,2.0
237_1_3,23701,5.0,2,4,10,0,2,1.0,1.0,0.0,3.0,1.0,,
237_1_4,23701,5.0,1,4,9,0,2,1.0,1.0,0.0,3.0,1.0,,
237_1_5,23701,5.0,2,4,6,0,2,1.0,1.0,0.0,3.0,1.0,,1.0
237_1_6,23701,5.0,2,7,71,0,0,3.0,2.0,,,,,
237_2_2,23702,5.0,2,2,51,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
237_2_3,23702,5.0,2,4,21,0,2,1.0,1.0,3.0,3.0,2.0,13.0,2.0
237_2_4,23702,5.0,2,4,19,0,2,1.0,1.0,3.0,3.0,2.0,13.0,1.0
237_2_5,23702,5.0,1,4,12,0,2,1.0,1.0,1.0,3.0,1.0,,
237_3_1,23703,4.0,1,1,23,0,0,1.0,1.0,3.0,0.0,2.0,13.0,2.0
237_3_3,23703,4.0,2,4,0,0,2,,,,,,,
237_4_2,23704,4.0,2,2,46,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
237_4_3,23704,4.0,2,4,21,0,2,1.0,1.0,3.0,3.0,1.0,,
237_4_4,23704,4.0,1,4,18,0,2,1.0,1.0,2.0,3.0,2.0,13.0,1.0
237_5_1,23705,3.0,1,1,48,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
237_5_3,23705,3.0,1,4,21,0,2,1.0,1.0,2.0,0.0,2.0,13.0,2.0
237_5_4,23705,3.0,1,4,17,0,2,1.0,1.0,2.0,0.0,2.0,13.0,1.0
237_5_5,23705,3.0,2,4,9,0,2,1.0,1.0,0.0,3.0,1.0,,
237_6_1,23706,4.0,2,1,69,0,0,3.0,2.0,,,,,
237_6_2,23706,4.0,1,4,36,0,1,1.0,1.0,2.0,0.0,2.0,13.0,2.0
237_6_4,23706,4.0,1,5,7,0,2,2.0,1.0,0.0,0.0,1.0,,
237_6_5,23706,4.0,2,5,4,0,2,,,,,,,
237_6_6,23706,4.0,1,4,28,0,1,1.0,1.0,2.0,0.0,2.0,13.0,2.0
237_7_2,23707,5.0,2,2,50,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
237_7_4,23707,5.0,2,4,23,0,2,1.0,1.0,2.0,0.0,2.0,13.0,2.0
238_1_1,23801,4.0,1,1,55,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
238_1_4,23801,4.0,2,4,21,0,2,1.0,1.0,3.0,3.0,2.0,13.0,2.0
238_2_1,23802,4.0,1,1,61,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
238_2_3,23802,4.0,2,4,28,0,2,1.0,1.0,2.0,3.0,2.0,13.0,2.0
238_2_4,23802,4.0,2,4,25,0,2,1.0,1.0,3.0,3.0,2.0,13.0,2.0
238_2_5,23802,4.0,1,4,19,0,2,1.0,1.0,3.0,3.0,2.0,13.0,1.0
238_3_2,23803,4.0,2,2,53,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
238_3_3,23803,4.0,1,4,33,0,2,3.0,2.0,,,,,
238_3_4,23803,4.0,1,4,31,0,2,1.0,1.0,3.0,3.0,2.0,13.0,2.0
238_3_5,23803,4.0,2,9,25,0,0,1.0,1.0,7.0,3.0,2.0,13.0,2.0
238_3_6,23803,4.0,1,5,2,0,2,,,,,,,
238_5_2,23805,5.0,2,2,50,0,0,1.0,1.0,6.0,0.0,2.0,13.0,2.0
238_7_1,23807,5.0,1,1,58,0,0,1.0,1.0,5.0,0.0,2.0,13.0,2.0
238_7_3,23807,5.0,2,4,23,0,2,1.0,1.0,7.0,3.0,1.0,,
238_8_1,23808,4.0,1,1,34,0,0,1.0,1.0,2.0,3.0,2.0,13.0,2.0
238_8_3,23808,4.0,1,4,3,0,2,,,,,,,
239_1_1,23901,4.0,1,1,46,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
239_1_3,23901,4.0,1,4,21,0,2,1.0,1.0,2.0,3.0,2.0,13.0,2.0
239_1_4,23901,4.0,2,4,19,0,2,1.0,1.0,3.0,3.0,2.0,1.0,
239_1_5,23901,4.0,2,4,10,0,2,1.0,1.0,0.0,3.0,1.0,,
239_2_1,23902,4.0,1,1,48,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
239_2_3,23902,4.0,1,4,16,0,2,1.0,1.0,2.0,3.0,1.0,,
239_2_4,23902,4.0,2,4,8,0,2,2.0,1.0,0.0,0.0,1.0,,
239_5_1,23905,5.0,1,1,76,0,0,3.0,2.0,,,,,
239_5_3,23905,5.0,1,4,47,0,2,2.0,2.0,,,,,
239_5_4,23905,5.0,1,4,45,0,2,2.0,2.0,,,,,
239_5_5,23905,5.0,1,4,41,0,2,2.0,2.0,,,,,
239_5_6,23905,5.0,1,4,38,0,2,2.0,2.0,,,,,
239_7_2,23907,4.0,2,2,55,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
239_7_3,23907,4.0,1,4,24,0,2,1.0,1.0,2.0,3.0,2.0,13.0,2.0
239_7_4,23907,4.0,1,4,20,0,2,1.0,1.0,2.0,3.0,2.0,13.0,2.0
239_8_2,23908,5.0,2,2,52,0,0,1.0,1.0,2.0,0.0,2.0,13.0,2.0
239_9_1,23909,5.0,1,1,58,0,0,1.0,1.0,9.0,0.0,2.0,13.0,2.0
239_9_3,23909,5.0,1,4,26,0,2,1.0,1.0,3.0,3.0,1.0,,
240_1_2,24001,3.0,2,2,42,0,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0
240_1_3,24001,3.0,1,4,22,0,2,1.0,1.0,6.0,2.0,2.0,2.0,2.0
240_1_4,24001,3.0,1,4,13,0,2,1.0,1.0,1.0,2.0,1.0,,
240_3_2,24003,5.0,2,2,22,0,0,1.0,1.0,3.0,1.0,2.0,2.0,2.0
240_3_3,24003,5.0,1,4,0,0,2,,,,,,,
240_3_4,24003,5.0,1,7,68,0,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0
240_3_5,24003,5.0,2,7,60,0,0,2.0,1.0,2.0,0.0,2.0,2.0,2.0
240_3_6,24003,5.0,1,8,23,0,2,1.0,1.0,3.0,2.0,2.0,2.0,2.0
240_4_1,24004,5.0,1,1,63,0,0,1.0,1.0,3.0,1.0,2.0,2.0,2.0
240_4_3,24004,5.0,2,4,21,0,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0
240_5_2,24005,4.0,2,2,37,0,0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
240_5_3,24005,4.0,2,4,15,0,2,1.0,1.0,2.0,2.0,1.0,,
240_5_4,24005,4.0,1,4,11,0,2,1.0,1.0,1.0,3.0,1.0,,
240_5_5,24005,4.0,1,4,5,0,2,,,,,,,
240_6_2,24006,5.0,2,2,46,0,0,1.0,1.0,3.0,0.0,2.0,2.0,2.0
240_6_3,24006,5.0,1,4,22,0,2,1.0,1.0,7.0,3.0,1.0,,
240_6_4,24006,5.0,1,4,15,0,2,1.0,1.0,2.0,3.0,1.0,,
240_10_2,24010,3.0,2,2,41,0,0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
240_10_3,24010,3.0,1,4,22,0,2,1.0,1.0,3.0,2.0,2.0,2.0,2.0
240_10_4,24010,3.0,2,4,18,0,2,1.0,1.0,3.0,2.0,2.0,2.0,1.0
240_10_5,24010,3.0,1,4,10,0,2,1.0,1.0,0.0,3.0,1.0,,
240_12_2,24012,3.0,2,2,54,0,0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
240_12_3,24012,3.0,1,4,21,0,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0
240_12_4,24012,3.0,1,4,21,0,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0
240_12_5,24012,3.0,1,7,97,0,0,3.0,2.0,,,,,
240_12_6,24012,3.0,2,7,92,0,0,3.0,2.0,,,,,
241_2_2,24102,3.0,2,2,53,0,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0
241_2_3,24102,3.0,2,7,82,0,0,2.0,1.0,1.0,0.0,2.0,2.0,2.0
241_3_2,24103,4.0,2,2,43,0,0,1.0,1.0,3.0,2.0,2.0,2.0,2.0
241_3_3,24103,4.0,2,4,18,0,2,1.0,1.0,3.0,3.0,1.0,,
241_3_4,24103,4.0,2,4,16,0,2,1.0,1.0,2.0,3.0,1.0,,
241_3_5,24103,4.0,1,4,10,0,2,1.0,1.0,0.0,3.0,1.0,,
241_4_2,24104,4.0,2,2,42,0,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0
241_4_3,24104,4.0,1,4,18,0,2,1.0,1.0,3.0,3.0,1.0,,
241_4_4,24104,4.0,2,4,12,0,2,1.0,1.0,1.0,3.0,1.0,,
241_6_2,24106,6.0,2,2,49,0,0,1.0,1.0,9.0,0.0,2.0,13.0,2.0
241_6_3,24106,6.0,1,4,27,0,2,1.0,1.0,9.0,2.0,2.0,13.0,2.0
241_6_4,24106,6.0,1,4,25,0,2,1.0,1.0,9.0,2.0,2.0,13.0,2.0
241_6_5,24106,6.0,1,4,11,0,2,1.0,1.0,1.0,3.0,1.0,,
241_7_2,24107,5.0,2,2,54,0,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0
241_7_3,24107,5.0,1,4,34,0,2,1.0,1.0,6.0,2.0,2.0,2.0,2.0
241_7_4,24107,5.0,2,9,23,0,0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
241_7_5,24107,5.0,2,5,2,0,2,,,,,,,
241_7_6,24107,5.0,1,4,25,0,2,1.0,1.0,6.0,3.0,2.0,2.0,2.0
241_8_2,24108,3.0,2,2,38,0,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0
241_8_3,24108,3.0,1,4,18,0,2,1.0,1.0,3.0,3.0,2.0,2.0,1.0
241_8_4,24108,3.0,1,4,15,0,2,1.0,1.0,2.0,3.0,1.0,,
241_8_5,24108,3.0,1,4,13,0,2,1.0,1.0,1.0,3.0,1.0,,
242_2_1,24202,6.0,1,1,44,0,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0
242_2_3,24202,6.0,2,4,9,0,2,1.0,1.0,0.0,2.0,1.0,,
242_2_4,24202,6.0,2,4,6,0,2,3.0,2.0,,,,,
242_3_1,24203,6.0,1,1,44,0,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0
242_3_3,24203,6.0,1,4,15,0,2,1.0,1.0,2.0,2.0,1.0,,
242_3_4,24203,6.0,2,4,8,0,2,1.0,1.0,0.0,2.0,1.0,,
242_7_1,24207,5.0,1,1,85,0,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0
242_8_2,24208,5.0,1,4,32,11,1,1.0,1.0,3.0,0.0,2.0,4.0,2.0
242_9_2,24209,6.0,2,2,56,0,0,1.0,1.0,3.0,0.0,2.0,2.0,2.0
242_9_3,24209,6.0,1,4,29,0,2,1.0,1.0,2.0,0.0,2.0,2.0,2.0
242_9_4,24209,6.0,1,4,24,0,2,1.0,1.0,2.0,0.0,2.0,2.0,2.0
242_11_2,24211,6.0,2,2,51,0,0,1.0,1.0,3.0,0.0,2.0,2.0,2.0
242_11_3,24211,6.0,1,4,27,0,2,1.0,1.0,3.0,0.0,2.0,4.0,2.0
242_11_4,24211,6.0,1,4,25,0,2,1.0,1.0,3.0,0.0,2.0,1.0,2.0
243_3_2,24303,4.0,2,2,36,0,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0
243_3_3,24303,4.0,1,4,16,0,2,1.0,1.0,2.0,2.0,1.0,,
243_4_2,24304,5.0,2,2,61,0,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0
243_5_2,24305,2.0,2,2,45,0,0,1.0,1.0,6.0,0.0,2.0,2.0,2.0
243_5_3,24305,2.0,1,4,22,0,2,1.0,1.0,3.0,2.0,1.0,,
243_5_4,24305,2.0,1,4,17,0,2,1.0,1.0,2.0,2.0,1.0,,
243_7_2,24307,4.0,1,9,71,0,0,1.0,1.0,6.0,0.0,2.0,13.0,2.0
243_7_3,24307,4.0,2,4,64,1,1,1.0,1.0,2.0,0.0,2.0,2.0,2.0
243_9_2,24309,3.0,2,4,74,0,1,1.0,1.0,1.0,0.0,2.0,2.0,2.0
243_11_2,24311,5.0,2,2,50,0,0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
243_11_3,24311,5.0,1,4,24,0,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0
243_12_2,24312,4.0,2,2,54,0,0,1.0,1.0,3.0,0.0,2.0,13.0,2.0
244_2_2,24402,7.0,2,2,45,0,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0
244_2_3,24402,7.0,2,4,25,0,2,1.0,1.0,9.0,2.0,2.0,13.0,2.0
244_2_4,24402,7.0,1,4,14,0,2,1.0,1.0,1.0,2.0,1.0,,
244_3_2,24403,4.0,2,2,54,0,0,1.0,1.0,6.0,0.0,2.0,2.0,2.0
244_4_2,24404,4.0,2,2,32,0,0,1.0,1.0,3.0,2.0,2.0,13.0,2.0
244_4_3,24404,4.0,2,4,13,0,2,1.0,1.0,1.0,2.0,1.0,,
244_4_4,24404,4.0,1,4,10,0,2,1.0,1.0,0.0,2.0,1.0,,
244_5_2,24405,7.0,2,2,48,0,0,1.0,1.0,6.0,1.0,2.0,13.0,2.0
244_5_3,24405,7.0,1,4,17,0,2,1.0,1.0,3.0,2.0,1.0,,
